domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
livehermosa.com,Hermosa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=9,https://www.dtcetc.com/brand/hermosa,https://livehermosa.com/,"Indulge in the delicious and nutritious Hermosa protein shakes. Made with only the best non-GMO ingredients, Hermosa redefines the protein shake experience with its smooth and clean taste. Rise above the sea of sameness with Hermosa.","Indulge in the delicious and nutritious Hermosa protein shakes. Made with only the best non-GMO ingredients, Hermosa redefines the protein shake experience with its smooth and clean taste. Rise above the sea of sameness with Hermosa.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
livelarq.com,Larq,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/larq,https://www.livelarq.com/,"Larq's award-winning hydration products offer convenience and sustainability, while also improving water quality and taste. With a commitment to funding environmental nonprofits and providing safe drinking water, Larq is the perfect choice for eco-conscious and health-conscious shoppers.","Larq's award-winning hydration products offer convenience and sustainability, while also improving water quality and taste. With a commitment to funding environmental nonprofits and providing safe drinking water, Larq is the perfect choice for eco-conscious and health-conscious shoppers.",Home & Garden,Home & Garden,high,0,,0,none,,,0
livemontys.com,Monty's,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=14,https://www.dtcetc.com/brand/monty-s,https://livemontys.com/,"Monty's, the plant-based food brand that values simplicity and sustainability, offers a range of craveable dairy-free products made with whole plant foods and cultures. Their fully recyclable glass packaging is a bonus.","Monty's, the plant-based food brand that values simplicity and sustainability, offers a range of craveable dairy-free products made with whole plant foods and cultures. Their fully recyclable glass packaging is a bonus.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
liveouter.com,Outer,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=16,https://www.dtcetc.com/brand/outer,https://liveouter.com/,"Outer is the ultimate brand for outdoor enthusiasts who value luxurious, sustainable furniture that promotes connection with nature and loved ones. Their signature product, the Outer Sofa, combines state-of-the-art performance with thoughtful craftsmanship and intuitive innovations. Enjoy the greatest luxuries of fresh air, sunshine, and carefree time with friends and family with Outer.","Outer is the ultimate brand for outdoor enthusiasts who value luxurious, sustainable furniture that promotes connection with nature and loved ones. Their signature product, the Outer Sofa, combines state-of-the-art performance with thoughtful craftsmanship and intuitive innovations. Enjoy the greatest luxuries of fresh air, sunshine, and carefree time with friends and family with Outer.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
liveowyn.com,Owyn,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=16,https://www.dtcetc.com/brand/owyn,https://liveowyn.com/,"Owyn is a plant-based nutrition brand that sources the finest ingredients sustainably from nature. Their products are functional, uncompromising in taste, and guided by the principle of 'Only What You Need.' Perfect for health-conscious individuals who value sustainability and great taste.","Owyn is a plant-based nutrition brand that sources the finest ingredients sustainably from nature. Their products are functional, uncompromising in taste, and guided by the principle of 'Only What You Need.' Perfect for health-conscious individuals who value sustainability and great taste.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
livewholier.com,Wholier,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=22,https://www.dtcetc.com/brand/wholier,https://www.livewholier.com/,"Wholier is the plant-based supplement brand committed to providing clean, honest, and sustainably sourced ingredients. Their range of multivitamins and supplements cater to conscious consumers who prioritize a vegan lifestyle, offering high-quality supplements that are good for their health and the planet.","Wholier is the plant-based supplement brand committed to providing clean, honest, and sustainably sourced ingredients. Their range of multivitamins and supplements cater to conscious consumers who prioritize a vegan lifestyle, offering high-quality supplements that are good for their health and the planet.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
livezesti.com,Zesti,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=23,https://www.dtcetc.com/brand/zesti,https://livezesti.com/,"Zesti offers a range of high-quality, natural condiments bursting with flavor. Their commitment to using only the freshest ingredients ensures every product is of the highest quality. Perfect for foodies looking to spice up their dishes.","Zesti offers a range of high-quality, natural condiments bursting with flavor. Their commitment to using only the freshest ingredients ensures every product is of the highest quality. Perfect for foodies looking to spice up their dishes.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
livingkoa.com,Koa,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/koa,https://livingkoa.com/,"Koa is a conscious brand celebrating the Hawaiian spirit of connection and care. Using wild, native botanicals, they create effective products while prioritizing sustainability and donating to ocean preservation.","Koa is a conscious brand celebrating the Hawaiian spirit of connection and care. Using wild, native botanicals, they create effective products while prioritizing sustainability and donating to ocean preservation.",Beauty,Beauty,high,0,,0,none,,HTTPError: 429,1
livingoutlines.com,OUTLINES,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=15,https://www.dtcetc.com/brand/outlines,https://livingoutlines.com/,"OUTLINES is the eco-conscious brand you've been searching for. Their sustainable and responsible products combat the plastic waste crisis, while also boasting functional and aesthetically pleasing designs. Join the movement towards a guilt-free environment.","OUTLINES is the eco-conscious brand you've been searching for. Their sustainable and responsible products combat the plastic waste crisis, while also boasting functional and aesthetically pleasing designs. Join the movement towards a guilt-free environment.",Home & Garden,Home & Garden,high,0,,0,none,,HTTPError: 429,1
livso.com,LivSo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/livso,https://livso.com,"LivSo is a brand dedicated to providing gentle and effective solutions for kinky, curly hair. With carefully selected ingredients, LivSo products cleanse and nourish the scalp while restoring hair to its natural brilliance. Experience healthy, confident, and beautiful hair with LivSo.","LivSo is a brand dedicated to providing gentle and effective solutions for kinky, curly hair. With carefully selected ingredients, LivSo products cleanse and nourish the scalp while restoring hair to its natural brilliance. Experience healthy, confident, and beautiful hair with LivSo.",Wellness,Wellness,high,0,,0,none,,HTTPError: 429,1
loaf.com,Loaf,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/loaf,https://loaf.com/,Loaf's commitment to supporting local businesses and artisans shines through in their stylish and comfortable homewares. Create a cozy and inviting home with their wide range of quality products.,Loaf's commitment to supporting local businesses and artisans shines through in their stylish and comfortable homewares. Create a cozy and inviting home with their wide range of quality products.,Home & Garden,Home & Garden,high,0,,0,none,,,0
loah.beer,Loah,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/loah,https://loah.beer/,"Loah's range of carefully crafted beers emphasize natural fruit flavors and a clear-headed drinking experience. Perfect for beer enthusiasts who prefer crisp, light, and refreshing brews.","Loah's range of carefully crafted beers emphasize natural fruit flavors and a clear-headed drinking experience. Perfect for beer enthusiasts who prefer crisp, light, and refreshing brews.",CPG,CPG,high,0,,0,none,,HTTPError: 429,1
loandsons.com,Lo and Sons,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=12,https://www.dtcetc.com/brand/lo-and-sons,https://loandsons.com,"Lo and Sons is a family-owned business founded in 2010, specializing in lightweight and spacious travel bags and accessories made from recycled poly and organic canvas. Committed to sustainability and reducing waste, the brand has been featured in multiple publications and offers a wide selection of durable designs.","Lo and Sons is a family-owned business founded in 2010, specializing in lightweight and spacious travel bags and accessories made from recycled poly and organic canvas. Committed to sustainability and reducing waste, the brand has been featured in multiple publications and offers a wide selection of durable designs.",Travel,Travel,high,0,,0,none,,HTTPError: 429,1
localeclectic.com,local eclectic,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=23,https://www.dtcetc.com/brand/local-eclectic,https://www.localeclectic.com/,local eclectic is a United States-based modern apparel marketplace that sells women's Jewelry and Accessories. Local Eclectic is the place to find one-of-a-kind pieces made by emerging designers from around the world. Their unique designs offer an affordable way to buy one-of-a-kind pieces .,local eclectic is a United States-based modern apparel marketplace that sells women's Jewelry and Accessories. Local Eclectic is the place to find one-of-a-kind pieces made by emerging designers from around the world. Their unique designs offer an affordable way to buy one-of-a-kind pieces .,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
