domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
brooklinen.com,Brooklinen,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/brooklinen,https://www.brooklinen.com/,"Brooklinen offers high-quality, luxury bed sheets, pillows, comforters, and blankets delivered straight to your door. All our products are made with an indulgent cotton or linen blend that gets better with every wash—and designed to fit on your bed for life. We offer both a White Glove and Do-It-Yourself service in order to support every type of lifestyle.","Brooklinen offers high-quality, luxury bed sheets, pillows, comforters, and blankets delivered straight to your door. All our products are made with an indulgent cotton or linen blend that gets better with every wash—and designed to fit on your bed for life. We offer both a White Glove and Do-It-Yourself service in order to support every type of lifestyle.",Home & Garden,Home & Garden,high,0,
brooklynbiltong.com,Brooklyn Biltong,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/brooklyn-biltong,https://www.brooklynbiltong.com/,"Brooklyn Biltong offers high-quality, air-dried, and seasoned beef snacks that are both delicious and healthy. With unique flavors like peri peri and garlic pepper, it's perfect for health-conscious snackers on-the-go.","Brooklyn Biltong offers high-quality, air-dried, and seasoned beef snacks that are both delicious and healthy. With unique flavors like peri peri and garlic pepper, it's perfect for health-conscious snackers on-the-go.",CPG,CPG,high,0,
browgame.com,Browgame Cosmetics,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/browgame-cosmetics,https://browgame.com/,"Introducing Browgame Cosmetics, the ultimate solution for perfectly groomed eyebrows. Crafted with precision and care, our high-quality tweezers offer comfort, grip, and lasting quality. Trust in our commitment to sustainability and design.","Introducing Browgame Cosmetics, the ultimate solution for perfectly groomed eyebrows. Crafted with precision and care, our high-quality tweezers offer comfort, grip, and lasting quality. Trust in our commitment to sustainability and design.",Beauty,Beauty,high,0,
brown-avenue.com,Brown Avenue,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/brown-avenue,https://www.brown-avenue.com,"Introducing Brown Avenue, the Stockholm-based brand delivering everyday luxurious menswear. With high-quality garments sold directly to customers, they offer timeless style at a fair price without compromising on craftsmanship.","Introducing Brown Avenue, the Stockholm-based brand delivering everyday luxurious menswear. With high-quality garments sold directly to customers, they offer timeless style at a fair price without compromising on craftsmanship.",Apparel,Apparel,high,0,
broyaliving.com,Broya,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/broya,https://broyaliving.com/,"Broya's organic and grass-fed bone broth is simmered for over 24 hours to extract maximum nutrients and minerals, making it a perfect addition to any diet. With a commitment to quality and sustainability, Broya is quickly becoming a favorite among health-conscious consumers.","Broya's organic and grass-fed bone broth is simmered for over 24 hours to extract maximum nutrients and minerals, making it a perfect addition to any diet. With a commitment to quality and sustainability, Broya is quickly becoming a favorite among health-conscious consumers.",CPG,CPG,high,0,
brumate.com,BrüMate,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/brumate,https://brumate.com,"Whether you’re chilling a bottle of wine, serving a cold can of beer to your friends or need a reusable cup for your morning coffee, these portable and reusable drinkware are always the right choice. Cool down even your warmest drinks with our selection of innovative can coolers, insulated tumblers and drinkware.","Whether you’re chilling a bottle of wine, serving a cold can of beer to your friends or need a reusable cup for your morning coffee, these portable and reusable drinkware are always the right choice. Cool down even your warmest drinks with our selection of innovative can coolers, insulated tumblers and drinkware.",Home & Garden,Home & Garden,high,0,
bruntworkwear.com,Brunt,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/brunt,https://bruntworkwear.com/,"Brunt is the ultimate workwear brand for those who value quality and affordability. Founded by a blue-collar worker, Brunt's high-quality work boots and apparel are designed with the needs of workers in mind.","Brunt is the ultimate workwear brand for those who value quality and affordability. Founded by a blue-collar worker, Brunt's high-quality work boots and apparel are designed with the needs of workers in mind.",Apparel,Apparel,high,0,
bruush.com,Brüush,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/bruush,https://bruush.com,"Brüush electric toothbrushes offer an industry-leading sonic technology with ultra-soft bristles and six cleaning modes for an effective and gentle clean. With seasonal colors, exciting collaborations, and a touch of humor from strategic investor Kevin Hart, Brüushing has never been more enjoyable.","Brüush electric toothbrushes offer an industry-leading sonic technology with ultra-soft bristles and six cleaning modes for an effective and gentle clean. With seasonal colors, exciting collaborations, and a touch of humor from strategic investor Kevin Hart, Brüushing has never been more enjoyable.",Wellness,Wellness,high,0,
buckmason.com,Buck Mason,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/buck-mason,https://www.buckmason.com/,"Buck Mason is a United States-based modern apparel retailer that sells men's clothing. Buck Mason offers high quality classics that are effortless and timeless, designed for daily wear . Their products are clean and straightforward to ensure versatility and durability.","Buck Mason is a United States-based modern apparel retailer that sells men's clothing. Buck Mason offers high quality classics that are effortless and timeless, designed for daily wear . Their products are clean and straightforward to ensure versatility and durability.",Apparel,Apparel,high,0,
buffy.co,Buffy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/buffy,https://buffy.co/,"Buffy handcrafted home goods are designed to help you reconnect and take care of the ones you love, while taking care of the world you live in. Our products are fun, innovative and reflect our real-world designs that work for your home.","Buffy handcrafted home goods are designed to help you reconnect and take care of the ones you love, while taking care of the world you live in. Our products are fun, innovative and reflect our real-world designs that work for your home.",Home & Garden,Home & Garden,high,0,
bukvybag.com,Bukvy,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/bukvy,https://bukvybag.com/,"Bukvy: A brand for the minimalist. Ethically produced bags designed for a lifestyle of owning fewer but better things. Multifunctional and versatile, with a commitment to sustainability and female empowerment.","Bukvy: A brand for the minimalist. Ethically produced bags designed for a lifestyle of owning fewer but better things. Multifunctional and versatile, with a commitment to sustainability and female empowerment.",Travel,Travel,high,0,
bulletproof.com,Bulletproof,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/bulletproof,https://www.bulletproof.com/,"With Bulletproof, you can be more Bulletproof. Whether it's your health or your life, the coaches and experts at Bulletproof have advice for making improvements. Immerse yourself in knowledge with the content and resources available here - from books and diet plans to workouts and recipes that are sure to improve your performance, including productivity hacks, nutrition hacks, mindset training courses and other advice.","With Bulletproof, you can be more Bulletproof. Whether it's your health or your life, the coaches and experts at Bulletproof have advice for making improvements. Immerse yourself in knowledge with the content and resources available here - from books and diet plans to workouts and recipes that are sure to improve your performance, including productivity hacks, nutrition hacks, mindset training courses and other advice.",CPG,CPG,high,0,
bumkins.com,Bumkins,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/bumkins,https://www.bumkins.com/,"We're parents, and we know what makes kids feel special. Our merchandise is crafted in an environmentally-friendly way with designs that encourage play and exploration. From bibs for drooling babies to fashionable accessories for toddlers, our quality innovative products provide gentle challenges to encourage development. .","We're parents, and we know what makes kids feel special. Our merchandise is crafted in an environmentally-friendly way with designs that encourage play and exploration. From bibs for drooling babies to fashionable accessories for toddlers, our quality innovative products provide gentle challenges to encourage development. .",Baby,Baby,high,0,
burga.com,Burga,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=4,https://www.dtcetc.com/brand/burga,https://burga.com,"Burga cases protect your phone from scratches and dings. We have two styles of cases: a thin, solid, minimalist case and a more protective two piece case. Our cases are made out of a high quality polycarbonate material that is flexible, light-weight and shatter resistant. Our most important feature is our patented","Burga cases protect your phone from scratches and dings. We have two styles of cases: a thin, solid, minimalist case and a more protective two piece case. Our cases are made out of a high quality polycarbonate material that is flexible, light-weight and shatter resistant. Our most important feature is our patented",Electronics & Games,Electronics & Games,high,0,
